customer_id,month,storage_used_tb
437,11,5.35
437,12,6.01
438,1,0.76
438,2,1.14
438,3,1.49
438,4,2.43
438,5,3.27
438,6,3.61
438,7,4.12
438,8,4.49
438,9,5.19
438,10,5.99
438,11,6.25
438,12,6.58
439,1,0.69
439,2,1.19
439,3,2.1
439,4,2.3
439,5,3.01
439,6,3.82
439,7,4.4
439,8,4.88
439,9,5.09
439,10,5.36
439,11,5.84
439,12,6.03
440,1,0.23
440,2,0.42
440,3,0.83
440,4,1.75
440,5,2.52
440,6,3.34
440,7,3.83
440,8,4.44
440,9,5.06
440,10,5.56
440,11,6.27
440,12,6.39
441,1,0.69
441,2,1.01
441,3,1.72
441,4,2.63
441,5,3.2
441,6,4.09
441,7,4.26
441,8,4.71
441,9,4.98
441,10,5.29
441,11,5.88
441,12,6.76
442,1,0.95
442,2,1.4
442,3,1.61
442,4,2.15
442,5,2.64
442,6,3.41
442,7,4.33
442,8,5.06
442,9,5.6
442,10,5.73
442,11,5.84
442,12,6.07
443,1,0.81
443,2,1.76
443,3,2.55
443,4,3.17
443,5,3.69
443,6,4.4
443,7,4.96
443,8,5.46
443,9,6.18
443,10,6.34
443,11,6.94
443,12,7.67
444,1,0.9
444,2,1.85
444,3,2.55
444,4,3.15
444,5,3.98
444,6,4.57
444,7,4.83
444,8,5.74
444,9,6.43
444,10,6.7
444,11,7.36
444,12,7.49
445,1,0.78
445,2,1.63
445,3,2.16
445,4,2.71
445,5,2.85
445,6,3.69
445,7,4.22
445,8,4.91
445,9,5.48
445,10,6.1
445,11,6.36
445,12,6.47
446,1,0.68
446,2,1.42
446,3,1.96
446,4,2.27
446,5,3.22
446,6,3.53
446,7,3.69
446,8,3.8
446,9,4.69
446,10,4.96
446,11,5.83
446,12,6.17
447,1,0.54
447,2,0.81
447,3,1.44
447,4,2.23
447,5,2.46
447,6,3.41
447,7,3.84
447,8,4.62
447,9,5.14
447,10,6.01
447,11,6.92
447,12,7.38
448,1,0.88
448,2,1.61
448,3,2.45
448,4,2.67
448,5,3.34
448,6,4.08
448,7,4.2
448,8,4.56
448,9,5.0
448,10,5.74
448,11,6.6
448,12,7.43
449,1,0.35
449,2,1.22
449,3,2.05
449,4,2.88
449,5,3.63
449,6,4.52
449,7,5.12
449,8,5.45
449,9,5.8
449,10,5.91
449,11,6.12
449,12,7.09
450,1,0.74
450,2,1.04
450,3,1.84
450,4,2.13
450,5,2.63
450,6,3.58
450,7,4.53
450,8,5.39
450,9,6.23
450,10,6.58
450,11,7.27
450,12,7.95
451,1,0.15
451,2,0.36
451,3,1.25
451,4,1.76
451,5,2.66
451,6,3.34
451,7,3.97
451,8,4.54
451,9,5.4
451,10,6.22
451,11,7.01
451,12,7.8
452,1,0.45
452,2,1.23
452,3,1.6
452,4,1.9
452,5,2.6
452,6,2.99
452,7,3.64
452,8,4.01
452,9,4.94
452,10,5.19
452,11,5.42
452,12,5.94
453,1,0.17
453,2,1.02
453,3,1.82
453,4,2.52
453,5,3.17
453,6,3.31
453,7,3.74
453,8,4.0
453,9,4.26
453,10,4.59
453,11,5.26
453,12,5.56
454,1,0.66
454,2,1.63
454,3,1.81
454,4,2.59
454,5,3.33
454,6,3.59
454,7,4.16
454,8,5.04
454,9,5.19
454,10,5.76
454,11,5.87
454,12,6.57
455,1,0.34
455,2,1.32
455,3,1.92
455,4,2.22
455,5,3.16
455,6,3.57
455,7,3.99
455,8,4.47
455,9,5.09
455,10,5.34
455,11,6.31
455,12,7.08
456,1,0.13
456,2,0.85
456,3,1.41
456,4,2.09
456,5,2.89
456,6,3.25
456,7,3.95
456,8,4.68
456,9,4.88
456,10,5.02
456,11,5.45
456,12,5.64
457,1,0.55
457,2,0.92
457,3,1.73
457,4,1.88
457,5,2.08
457,6,2.35
457,7,2.67
457,8,3.48
457,9,4.35
457,10,4.69
457,11,4.87
457,12,5.71
458,1,0.95
458,2,1.16
458,3,1.37
458,4,1.62
458,5,1.82
458,6,2.5
458,7,3.37
458,8,4.12
458,9,4.72
458,10,4.87
458,11,4.99
458,12,5.31
459,1,0.27
459,2,1.02
459,3,1.75
459,4,2.51
459,5,2.71
459,6,3.31
459,7,3.97
459,8,4.18
459,9,4.91
459,10,5.29
459,11,6.16
459,12,6.71
460,1,0.2
460,2,1.16
460,3,1.7
460,4,2.07
460,5,2.32
460,6,2.51
460,7,2.84
460,8,3.76
460,9,4.4
460,10,4.84
460,11,5.02
460,12,5.73
461,1,0.17
461,2,0.99
461,3,1.6
461,4,1.9
461,5,2.12
461,6,2.3
461,7,2.68
461,8,3.2
461,9,3.86
461,10,4.84
461,11,5.63
461,12,6.44
462,1,0.85
462,2,1.53
462,3,1.71
462,4,2.06
462,5,2.73
462,6,3.05
462,7,3.43
462,8,3.63
462,9,4.3
462,10,4.97
462,11,5.67
462,12,5.88
463,1,0.85
463,2,1.36
463,3,1.99
463,4,2.56
463,5,2.74
463,6,3.19
463,7,3.31
463,8,3.5
463,9,4.31
463,10,5.07
463,11,5.9
463,12,6.09
464,1,0.4
464,2,1.21
464,3,1.49
464,4,1.68
464,5,2.16
464,6,2.65
464,7,2.8
464,8,3.48
464,9,3.68
464,10,4.59
464,11,5.51
464,12,6.45
465,1,0.69
465,2,1.58
465,3,2.17
465,4,2.39
465,5,2.51
465,6,2.84
465,7,3.24
465,8,4.18
465,9,4.84
465,10,4.97
465,11,5.09
465,12,5.67
466,1,0.65
466,2,1.37
466,3,1.64
466,4,2.41
466,5,2.63
466,6,3.34
466,7,3.93
466,8,4.21
466,9,4.7
466,10,5.13
466,11,5.79
466,12,6.5
467,1,0.14
467,2,1.12
467,3,1.49
467,4,1.9
467,5,2.6
467,6,3.11
467,7,3.83
467,8,4.71
467,9,5.18
467,10,6.11
467,11,6.27
467,12,7.23
468,1,0.51
468,2,1.31
468,3,2.19
468,4,2.56
468,5,2.9
468,6,3.01
468,7,3.31
468,8,3.72
468,9,4.32
468,10,4.53
468,11,5.33
468,12,5.65
469,1,0.75
469,2,1.12
469,3,1.78
469,4,2.27
469,5,2.41
469,6,3.09
469,7,3.21
469,8,3.79
469,9,4.65
469,10,5.2
469,11,6.14
469,12,6.98
470,1,0.82
470,2,1.43
470,3,2.35
470,4,3.18
470,5,3.9
470,6,4.83
470,7,5.05
470,8,5.76
470,9,6.34
470,10,6.74
470,11,6.87
470,12,6.98
471,1,0.45
471,2,0.63
471,3,1.49
471,4,2.28
471,5,2.83
471,6,3.15
471,7,3.85
471,8,4.04
471,9,4.84
471,10,5.59
471,11,5.8
471,12,6.2
472,1,0.57
472,2,1.13
472,3,1.77
472,4,1.88
472,5,1.99
472,6,2.38
472,7,3.05
472,8,3.68
472,9,3.94
472,10,4.43
472,11,4.58
472,12,5.47
473,1,0.96
473,2,1.35
473,3,2.1
473,4,2.47
473,5,3.25
473,6,3.94
473,7,4.78
473,8,5.0
473,9,5.21
473,10,5.66
473,11,6.21
473,12,6.58
474,1,0.31
474,2,0.65
474,3,1.62
474,4,1.92
474,5,2.49
474,6,3.31
474,7,3.43
474,8,4.08
474,9,4.55
474,10,5.05
474,11,5.59
474,12,5.86
475,1,0.2
475,2,1.16
475,3,1.41
475,4,2.19
475,5,2.33
475,6,2.73
475,7,2.96
475,8,3.62
475,9,4.07
475,10,4.46
475,11,5.02
475,12,5.98
476,1,0.32
476,2,0.47
476,3,1.04
476,4,1.45
476,5,1.86
476,6,2.5
476,7,2.92
476,8,3.53
476,9,4.04
476,10,4.36
476,11,4.68
476,12,5.31
477,1,0.4
477,2,0.53
477,3,1.5
477,4,1.85
477,5,2.57
477,6,3.26
477,7,3.94
477,8,4.8
477,9,5.52
477,10,6.23
477,11,6.97
477,12,7.77
478,1,0.76
478,2,0.87
478,3,1.3
478,4,1.68
478,5,2.01
478,6,2.64
478,7,2.9
478,8,3.46
478,9,3.62
478,10,3.8
478,11,4.3
478,12,5.01
479,1,0.85
479,2,1.76
479,3,2.37
479,4,3.26
479,5,4.16
479,6,4.42
479,7,4.97
479,8,5.19
479,9,5.85
479,10,6.24
479,11,6.78
479,12,7.28
480,1,0.87
480,2,1.1
480,3,2.03
480,4,2.93
480,5,3.81
480,6,4.63
480,7,5.09
480,8,5.38
480,9,6.23
480,10,6.86
480,11,7.24
480,12,7.91
481,1,0.12
481,2,1.06
481,3,1.93
481,4,2.88
481,5,3.44
481,6,4.13
481,7,4.86
481,8,5.01
481,9,5.49
481,10,6.07
481,11,6.9
481,12,7.44
482,1,0.9
482,2,1.01
482,3,1.75
482,4,2.14
482,5,2.97
482,6,3.74
482,7,4.14
482,8,4.38
482,9,4.59
482,10,5.48
482,11,6.1
482,12,6.97
483,1,0.43
483,2,0.75
483,3,0.94
483,4,1.11
483,5,2.06
483,6,2.49
483,7,3.32
483,8,4.15
483,9,4.59
483,10,5.47
483,11,5.95
483,12,6.24
484,1,0.14
484,2,0.84
484,3,1.65
484,4,2.47
484,5,2.74
484,6,3.35
484,7,4.21
484,8,4.38
484,9,4.83
484,10,5.18
484,11,5.69
484,12,6.57
485,1,0.42
485,2,1.38
485,3,1.77
485,4,2.22
485,5,2.57
485,6,2.75
485,7,3.66
485,8,4.62
485,9,5.52
485,10,6.49
485,11,6.89
485,12,7.82
486,1,0.23
486,2,0.77
486,3,1.5
486,4,2.33
486,5,2.76
486,6,2.99
486,7,3.75
486,8,4.62
486,9,4.94
486,10,5.13
486,11,5.57
486,12,6.38
487,1,0.88
487,2,1.78
487,3,2.2
487,4,2.9
487,5,3.66
487,6,4.55
487,7,5.0
487,8,5.11
487,9,5.4
487,10,5.83
487,11,6.23
487,12,6.67
488,1,0.49
488,2,0.66
488,3,1.13
488,4,1.95
488,5,2.45
488,6,2.9
488,7,3.19
488,8,4.07
488,9,4.33
488,10,5.21
488,11,5.87
488,12,6.78
489,1,0.3
489,2,0.64
489,3,1.11
489,4,2.02
489,5,2.56
489,6,2.93
489,7,3.33
489,8,3.59
489,9,4.15
489,10,5.13
489,11,5.75
489,12,6.1
490,1,0.49
490,2,0.84
490,3,1.38
490,4,1.67
490,5,2.38
490,6,2.84
490,7,3.77
490,8,3.97
490,9,4.9
490,10,5.83
490,11,6.76
490,12,7.28
491,1,0.78
491,2,0.91
491,3,1.2
491,4,1.95
491,5,2.35
491,6,2.62
491,7,3.54
491,8,4.38
491,9,5.16
491,10,5.34
491,11,6.03
491,12,6.84
492,1,0.68
492,2,1.59
492,3,2.22
492,4,3.1
492,5,3.75
492,6,4.41
492,7,5.06
492,8,5.5
492,9,6.05
492,10,6.42
492,11,6.78
492,12,7.57
493,1,0.53
493,2,0.63
493,3,1.19
493,4,2.13
493,5,2.98
493,6,3.87
493,7,4.24
493,8,5.04
493,9,5.16
493,10,6.0
493,11,6.87
493,12,7.15
494,1,0.25
494,2,0.59
494,3,1.16
494,4,1.64
494,5,1.89
494,6,2.43
494,7,3.33
494,8,4.28
494,9,4.5
494,10,5.0
494,11,5.46
494,12,6.22
495,1,0.39
495,2,0.87
495,3,1.37
495,4,2.35
495,5,2.5
495,6,3.4
495,7,4.18
495,8,4.31
495,9,4.84
495,10,5.08
495,11,5.77
495,12,6.54
496,1,0.91
496,2,1.6
496,3,2.06
496,4,2.78
496,5,3.24
496,6,4.17
496,7,4.67
496,8,5.15
496,9,5.55
496,10,6.36
496,11,7.32
496,12,7.83
497,1,0.2
497,2,0.52
497,3,1.41
497,4,1.65
497,5,1.84
497,6,2.57
497,7,3.31
497,8,3.52
497,9,3.79
497,10,4.65
497,11,5.26
497,12,5.58
498,1,0.91
498,2,1.65
498,3,1.9
498,4,2.6
498,5,3.22
498,6,3.4
498,7,3.87
498,8,4.44
498,9,5.34
498,10,5.81
498,11,6.17
498,12,6.73
499,1,0.16
499,2,0.77
499,3,1.66
499,4,2.06
499,5,2.72
499,6,3.27
499,7,3.43
499,8,4.02
499,9,4.3
499,10,4.96
499,11,5.07
499,12,6.04
500,1,0.29
500,2,0.6
500,3,0.8
500,4,1.24
500,5,1.71
500,6,2.23
500,7,2.63
500,8,3.45
500,9,4.12
500,10,4.95
500,11,5.08
500,12,5.86
501,1,0.17
501,2,0.74
501,3,1.32
501,4,1.75
501,5,2.2
501,6,2.65
501,7,2.91
501,8,3.88
501,9,4.46
501,10,5.09
501,11,5.55
501,12,6.15
502,1,0.15
502,2,0.99
502,3,1.1
502,4,1.68
502,5,2.57
502,6,3.06
502,7,3.47
502,8,3.91
502,9,4.49
502,10,5.17
502,11,5.29
502,12,5.61
503,1,0.81
503,2,1.58
503,3,1.76
503,4,2.2
503,5,2.65
503,6,3.31
503,7,4.27
503,8,4.45
503,9,5.25
503,10,5.7
503,11,6.09
503,12,6.65
504,1,0.27
504,2,1.19
504,3,1.36
504,4,2.17
504,5,2.96
504,6,3.87
504,7,4.23
504,8,4.78
504,9,4.89
504,10,5.48
504,11,5.59
504,12,6.43
505,1,0.52
505,2,0.85
505,3,1.71
505,4,2.32
505,5,3.04
505,6,3.56
505,7,4.13
505,8,5.1
505,9,5.88
505,10,6.73
505,11,6.97
505,12,7.74
506,1,0.31
506,2,0.81
506,3,1.64
506,4,2.21
506,5,2.83
506,6,3.06
506,7,3.65
506,8,3.95
506,9,4.64
506,10,5.4
506,11,6.23
506,12,6.93
507,1,0.39
507,2,1.3
507,3,2.19
507,4,3.06
507,5,3.7
507,6,4.1
507,7,4.84
507,8,5.74
507,9,6.01
507,10,6.16
507,11,6.37
507,12,7.13
508,1,0.38
508,2,0.83
508,3,1.6
508,4,2.31
508,5,3.11
508,6,3.59
508,7,4.15
508,8,4.97
508,9,5.4
508,10,6.06
508,11,6.53
508,12,7.01
509,1,0.14
509,2,0.33
509,3,0.89
509,4,1.06
509,5,1.33
509,6,1.81
509,7,2.42
509,8,2.72
509,9,2.9
509,10,3.4
509,11,3.67
509,12,4.58
510,1,0.97
510,2,1.56
510,3,1.97
510,4,2.55
510,5,2.87
510,6,3.47
510,7,4.12
510,8,4.61
510,9,5.35
510,10,6.01
510,11,6.16
510,12,6.36
511,1,0.69
511,2,1.53
511,3,1.84
511,4,2.12
511,5,3.09
511,6,3.56
511,7,4.2
511,8,4.47
511,9,4.85
511,10,5.11
511,11,5.96
511,12,6.29
512,1,0.27
512,2,0.69
512,3,1.18
512,4,1.96
512,5,2.21
512,6,3.09
512,7,3.47
512,8,3.84
512,9,4.05
512,10,4.21
512,11,4.87
512,12,5.34
513,1,0.43
513,2,0.69
513,3,1.33
513,4,2.1
513,5,2.89
513,6,3.57
513,7,4.06
513,8,4.29
513,9,4.61
513,10,5.06
513,11,5.86
513,12,6.24
514,1,0.77
514,2,1.65
514,3,2.34
514,4,2.48
514,5,2.93
514,6,3.54
514,7,3.69
514,8,3.81
514,9,4.58
514,10,5.27
514,11,5.71
514,12,6.29
515,1,0.48
515,2,0.85
515,3,1.15
515,4,2.04
515,5,3.01
515,6,3.62
515,7,3.91
515,8,4.33
515,9,5.01
515,10,5.54
515,11,5.7
515,12,6.41
516,1,0.2
516,2,1.05
516,3,1.92
516,4,2.58
516,5,3.06
516,6,3.37
516,7,3.48
516,8,4.18
516,9,4.35
516,10,5.1
516,11,5.79
516,12,6.63
517,1,0.7
517,2,0.98
517,3,1.24
517,4,1.36
517,5,2.24
517,6,2.77
517,7,3.25
517,8,3.59
517,9,3.89
517,10,4.85
517,11,5.43
517,12,5.89
518,1,0.96
518,2,1.23
518,3,1.35
518,4,2.09
518,5,2.42
518,6,2.63
518,7,3.08
518,8,3.63
518,9,4.26
518,10,5.0
518,11,5.75
518,12,6.09
519,1,0.35
519,2,1.28
519,3,1.67
519,4,2.62
519,5,2.81
519,6,2.97
519,7,3.45
519,8,4.18
519,9,4.92
519,10,5.53
519,11,5.7
519,12,5.85
520,1,0.37
520,2,0.69
520,3,1.12
520,4,1.7
520,5,2.26
520,6,2.56
520,7,3.51
520,8,4.27
520,9,5.22
520,10,5.66
520,11,6.58
520,12,7.53
521,1,0.47
521,2,1.22
521,3,1.78
521,4,2.42
521,5,2.57
521,6,2.69
521,7,3.21
521,8,3.73
521,9,4.04
521,10,4.58
521,11,5.07
521,12,5.61
522,1,0.84
522,2,1.69
522,3,2.02
522,4,2.56
522,5,2.96
522,6,3.52
522,7,4.37
522,8,4.79
522,9,5.29
522,10,5.63
522,11,6.52
522,12,7.28
523,1,0.78
523,2,1.1
523,3,1.69
523,4,2.11
523,5,2.66
523,6,3.59
523,7,4.24
523,8,4.49
523,9,4.63
523,10,4.96
523,11,5.81
523,12,5.95
524,1,0.78
524,2,1.48
524,3,1.98
524,4,2.78
524,5,3.45
524,6,3.78
524,7,4.32
524,8,4.87
524,9,4.97
524,10,5.18
524,11,5.94
524,12,6.42
525,1,0.14
525,2,0.71
525,3,1.49
525,4,2.0
525,5,2.79
525,6,3.71
525,7,4.69
525,8,4.99
525,9,5.7
525,10,6.32
525,11,7.18
525,12,7.95
526,1,0.49
526,2,1.26
526,3,1.73
526,4,1.84
526,5,1.96
526,6,2.72
526,7,3.04
526,8,3.56
526,9,4.18
526,10,4.49
526,11,5.45
526,12,6.2
527,1,0.39
527,2,1.14
527,3,1.99
527,4,2.86
527,5,3.47
527,6,4.38
527,7,5.03
527,8,5.73
527,9,6.02
527,10,6.79
527,11,7.45
527,12,7.56
528,1,0.74
528,2,1.03
528,3,1.92
528,4,2.22
528,5,2.7
528,6,3.61
528,7,3.77
528,8,4.75
528,9,5.19
528,10,5.73
528,11,6.05
528,12,6.86
529,1,0.92
529,2,1.41
529,3,2.09
529,4,3.05
529,5,3.2
529,6,3.85
529,7,4.66
529,8,5.03
529,9,5.43
529,10,5.64
529,11,5.89
529,12,6.44
530,1,0.93
530,2,1.54
530,3,1.89
530,4,1.99
530,5,2.48
530,6,2.86
530,7,3.11
530,8,3.78
530,9,4.39
530,10,4.57
530,11,5.29
530,12,5.69
531,1,0.88
531,2,1.32
531,3,1.87
531,4,2.68
531,5,3.42
531,6,4.22
531,7,4.38
531,8,5.3
531,9,6.14
531,10,6.57
531,11,7.31
531,12,7.47
532,1,0.19
532,2,0.73
532,3,1.31
532,4,1.8
532,5,2.18
532,6,3.1
532,7,3.79
532,8,3.99
532,9,4.37
532,10,4.83
532,11,5.7
532,12,6.16
533,1,0.25
533,2,0.6
533,3,0.88
533,4,1.79
533,5,2.05
533,6,2.82
533,7,3.72
533,8,4.46
533,9,5.12
533,10,5.65
533,11,6.4
533,12,6.79
534,1,0.3
534,2,0.82
534,3,1.26
534,4,1.7
534,5,2.59
534,6,3.06
534,7,3.84
534,8,4.13
534,9,4.36
534,10,4.54
534,11,5.2
534,12,5.93
535,1,0.34
535,2,0.93
535,3,1.1
535,4,1.97
535,5,2.5
535,6,3.1
535,7,3.64
535,8,4.52
535,9,5.41
535,10,6.11
535,11,6.3
535,12,6.99
536,1,0.16
536,2,0.78
536,3,1.32
536,4,2.03
536,5,2.55
536,6,3.01
536,7,3.24
536,8,4.06
536,9,4.93
536,10,5.49
536,11,6.15
536,12,6.69
537,1,0.9
537,2,1.43
537,3,1.55
537,4,2.17
537,5,2.27
537,6,2.52
537,7,2.81
537,8,3.44
537,9,3.56
537,10,4.05
537,11,5.02
537,12,5.25
538,1,0.53
538,2,1.47
538,3,1.68
538,4,1.95
538,5,2.84
538,6,3.37
538,7,3.75
538,8,4.32
538,9,5.04
538,10,5.23
538,11,5.7
538,12,6.1
539,1,0.44
539,2,1.19
539,3,2.03
539,4,2.87
539,5,3.36
539,6,3.51
539,7,3.94
539,8,4.14
539,9,4.82
539,10,5.79
539,11,6.28
539,12,7.11
540,1,0.44
540,2,0.63
540,3,1.01
540,4,1.96
540,5,2.52
540,6,3.14
540,7,3.59
540,8,4.26
540,9,5.15
540,10,5.7
540,11,6.14
540,12,6.93
541,1,0.18
541,2,0.93
541,3,1.09
541,4,1.33
541,5,1.63
541,6,2.36
541,7,3.13
541,8,4.06
541,9,4.76
541,10,4.89
541,11,5.1
541,12,5.76
542,1,0.82
542,2,1.5
542,3,2.38
542,4,2.68
542,5,3.36
542,6,4.24
542,7,4.82
542,8,5.41
542,9,5.76
542,10,6.42
542,11,6.84
542,12,7.21
543,1,0.85
543,2,1.76
543,3,2.31
543,4,2.68
543,5,3.6
543,6,3.95
543,7,4.79
543,8,5.15
543,9,5.92
543,10,6.57
543,11,7.48
543,12,7.73
544,1,0.53
544,2,1.44
544,3,2.13
544,4,2.61
544,5,2.98
544,6,3.74
544,7,4.2
544,8,4.79
544,9,4.95
544,10,5.9
544,11,6.88
544,12,7.16
545,1,0.62
545,2,0.83
545,3,1.2
545,4,1.37
545,5,2.23
545,6,3.02
545,7,3.77
545,8,4.05
545,9,4.33
545,10,5.13
545,11,6.07
545,12,6.75
546,1,0.84
546,2,1.39
546,3,2.02
546,4,2.38
546,5,2.73
546,6,3.33
546,7,3.48
546,8,4.42
546,9,4.54
546,10,4.9
546,11,5.7
546,12,6.0
547,1,0.63
547,2,0.83
547,3,1.76
547,4,1.94
547,5,2.46
547,6,3.14
547,7,3.62
547,8,4.53
547,9,5.25
547,10,5.97
547,11,6.79
547,12,7.04
548,1,0.93
548,2,1.1
548,3,1.34
548,4,2.13
548,5,2.51
548,6,3.2
548,7,3.74
548,8,3.86
548,9,4.07
548,10,4.21
548,11,4.44
548,12,4.79
549,1,0.97
549,2,1.4
549,3,2.29
549,4,2.45
549,5,3.13
549,6,3.34
549,7,3.57
549,8,4.02
549,9,4.34
549,10,4.63
549,11,5.09
549,12,5.33
550,1,0.63
550,2,0.87
550,3,1.84
550,4,1.97
550,5,2.43
550,6,2.84
550,7,3.26
550,8,3.72
550,9,4.38
550,10,5.04
550,11,5.83
550,12,5.97
551,1,0.26
551,2,1.22
551,3,1.7
551,4,1.86
551,5,2.0
551,6,2.89
551,7,3.85
551,8,4.75
551,9,5.71
551,10,6.58
551,11,7.1
551,12,8.05
552,1,0.3
552,2,0.85
552,3,1.41
552,4,2.15
552,5,3.11
552,6,3.89
552,7,4.38
552,8,4.7
552,9,4.98
552,10,5.16
552,11,5.35
552,12,6.02
553,1,0.16
553,2,0.85
553,3,1.72
553,4,2.31
553,5,3.15
553,6,3.86
553,7,4.32
553,8,4.51
553,9,4.66
553,10,5.39
553,11,6.23
553,12,6.81
554,1,0.54
554,2,1.06
554,3,1.45
554,4,2.25
554,5,3.02
554,6,3.43
554,7,4.05
554,8,4.25
554,9,4.9
554,10,5.38
554,11,5.68
554,12,5.96
555,1,0.55
555,2,0.7
555,3,1.37
555,4,1.53
555,5,1.94
555,6,2.11
555,7,2.96
555,8,3.93
555,9,4.8
555,10,5.56
555,11,5.67
555,12,5.81
556,1,0.11
556,2,1.01
556,3,1.72
556,4,1.88
556,5,2.48
556,6,2.84
556,7,3.32
556,8,3.7
556,9,4.18
556,10,4.58
556,11,5.2
556,12,6.0
557,1,0.27
557,2,0.76
557,3,0.86
557,4,1.43
557,5,1.9
557,6,2.82
557,7,2.97
557,8,3.93
557,9,4.4
557,10,4.68
557,11,4.85
557,12,5.07
558,1,0.85
558,2,1.51
558,3,1.76
558,4,2.27
558,5,3.22
558,6,3.48
558,7,4.45
558,8,4.92
558,9,5.81
558,10,6.0
558,11,6.86
558,12,7.2
559,1,0.1
559,2,0.28
559,3,0.51
559,4,1.21
559,5,1.96
559,6,2.83
559,7,3.73
559,8,4.44
559,9,5.4
559,10,6.38
559,11,6.59
559,12,7.03
560,1,0.24
560,2,0.54
560,3,0.76
560,4,1.72
560,5,2.69
560,6,2.99
560,7,3.22
560,8,3.4
560,9,4.13
560,10,4.95
560,11,5.43
560,12,5.55
561,1,0.72
561,2,1.25
561,3,2.23
561,4,3.2
561,5,3.4
561,6,3.98
561,7,4.25
561,8,4.87
561,9,5.57
561,10,6.15
561,11,6.41
561,12,7.03
562,1,0.27
562,2,0.67
562,3,1.21
562,4,1.9
562,5,2.22
562,6,3.11
562,7,3.86
562,8,4.35
562,9,5.25
562,10,6.11
562,11,6.67
562,12,6.89
563,1,0.39
563,2,1.03
563,3,1.24
563,4,1.79
563,5,2.36
563,6,3.09
563,7,3.38
563,8,3.58
563,9,4.11
563,10,4.38
563,11,4.6
563,12,5.15
564,1,0.66
564,2,0.96
564,3,1.22
564,4,1.93
564,5,2.43
564,6,2.8
564,7,3.58
564,8,4.45
564,9,4.96
564,10,5.39
564,11,5.76
564,12,6.57
565,1,0.12
565,2,1.03
565,3,1.74
565,4,2.26
565,5,2.67
565,6,2.93
565,7,3.89
565,8,4.79
565,9,5.26
565,10,6.09
565,11,6.22
565,12,6.74
566,1,0.8
566,2,1.03
566,3,1.7
566,4,2.31
566,5,3.24
566,6,3.58
566,7,3.77
566,8,4.47
566,9,5.33
566,10,5.84
566,11,6.43
566,12,6.98
567,1,0.47
567,2,1.23
567,3,1.97
567,4,2.68
567,5,3.58
567,6,3.68
567,7,4.51
567,8,5.44
567,9,6.2
567,10,6.56
567,11,7.1
567,12,7.44
568,1,0.53
568,2,0.96
568,3,1.46
568,4,1.96
568,5,2.2
568,6,2.65
568,7,3.55
568,8,4.15
568,9,4.55
568,10,5.05
568,11,5.37
568,12,5.71
569,1,0.93
569,2,1.67
569,3,1.87
569,4,2.77
569,5,3.2
569,6,3.82
569,7,4.74
569,8,5.09
569,9,5.97
569,10,6.86
569,11,7.32
569,12,7.56
570,1,0.87
570,2,1.02
570,3,1.2
570,4,1.42
570,5,1.83
570,6,2.63
570,7,3.06
570,8,3.91
570,9,4.67
570,10,4.81
570,11,5.44
570,12,6.33
571,1,0.54
571,2,1.15
571,3,1.45
571,4,2.43
571,5,3.14
571,6,3.66
571,7,4.58
571,8,5.26
571,9,5.39
571,10,5.67
571,11,6.52
571,12,6.86
572,1,0.6
572,2,1.43
572,3,2.02
572,4,2.23
572,5,3.06
572,6,3.96
572,7,4.39
572,8,4.6
572,9,5.05
572,10,5.15
572,11,5.88
572,12,6.48
573,1,0.62
573,2,0.94
573,3,1.51
573,4,1.63
573,5,2.32
573,6,3.1
573,7,3.73
573,8,4.69
573,9,5.08
573,10,5.88
573,11,6.84
573,12,7.23
574,1,0.19
574,2,0.8
574,3,1.43
574,4,1.89
574,5,2.04
574,6,2.96
574,7,3.42
574,8,4.21
574,9,4.45
574,10,5.41
574,11,6.29
574,12,6.45
575,1,0.67
575,2,0.81
575,3,1.77
575,4,2.4
575,5,2.92
575,6,3.11
575,7,4.03
575,8,4.68
575,9,5.0
575,10,5.22
575,11,6.1
575,12,6.6
576,1,0.97
576,2,1.3
576,3,1.89
576,4,2.48
576,5,2.85
576,6,3.45
576,7,3.87
576,8,4.15
576,9,4.94
576,10,5.67
576,11,6.09
576,12,6.94
577,1,0.38
577,2,1.35
577,3,1.5
577,4,1.86
577,5,2.61
577,6,3.32
577,7,3.93
577,8,4.15
577,9,4.71
577,10,5.15
577,11,5.94
577,12,6.44
578,1,0.1
578,2,0.72
578,3,1.04
578,4,1.23
578,5,2.04
578,6,2.62
578,7,3.2
578,8,3.42
578,9,4.01
578,10,4.88
578,11,5.85
578,12,6.38
579,1,0.41
579,2,1.32
579,3,1.93
579,4,2.91
579,5,3.49
579,6,4.31
579,7,4.96
579,8,5.66
579,9,5.81
579,10,6.29
579,11,7.0
579,12,7.4
580,1,0.51
580,2,1.09
580,3,1.92
580,4,2.1
580,5,2.47
580,6,3.06
580,7,3.25
580,8,4.05
580,9,4.88
580,10,5.01
580,11,5.85
580,12,6.13
581,1,0.24
581,2,0.36
581,3,0.71
581,4,0.96
581,5,1.43
581,6,1.91
581,7,2.15
581,8,3.11
581,9,3.42
581,10,4.2
581,11,4.82
581,12,5.18
582,1,0.17
582,2,1.02
582,3,1.28
582,4,1.82
582,5,2.51
582,6,3.41
582,7,4.04
582,8,4.31
582,9,5.07
582,10,5.77
582,11,6.02
582,12,6.4
583,1,0.62
583,2,1.29
583,3,1.53
583,4,2.4
583,5,2.99
583,6,3.29
