recovery_id,job_id,customer_id,recovery_status,recovery_duration_min
2527,39029,781,Partially Successful,104.22
2528,39042,781,Partially Successful,22.91
2529,39050,781,Successful,76.76
2530,39056,782,Partially Successful,55.24
2531,39057,782,Failed,63.94
2532,39068,782,Failed,138.08
2533,39090,782,Partially Successful,21.89
2534,39097,782,Successful,103.02
2535,39110,783,Failed,119.76
2536,39146,783,Partially Successful,63.1
2537,39163,784,Failed,112.92
2538,39174,784,Successful,21.33
2539,39180,784,Successful,169.23
2540,39189,784,Failed,60.98
2541,39200,784,Successful,33.08
2542,39201,785,Failed,148.68
2543,39261,786,Successful,130.85
2544,39283,786,Successful,53.73
2545,39314,787,Successful,95.39
2546,39329,787,Failed,94.1
2547,39330,787,Failed,146.99
2548,39362,788,Successful,62.73
2549,39404,789,Failed,157.02
2550,39437,789,Successful,39.72
2551,39466,790,Failed,173.08
2552,39480,790,Failed,66.4
2553,39486,790,Failed,153.51
2554,39491,790,Successful,137.63
2555,39533,791,Partially Successful,164.91
2556,39551,792,Successful,131.3
2557,39555,792,Partially Successful,113.04
2558,39559,792,Failed,46.09
2559,39566,792,Successful,68.34
2560,39569,792,Partially Successful,85.48
2561,39573,792,Partially Successful,86.59
2562,39578,792,Partially Successful,116.86
2563,39585,792,Successful,41.5
2564,39595,792,Successful,80.24
2565,39597,792,Failed,118.12
2566,39600,792,Failed,97.32
2567,39651,794,Successful,99.01
2568,39652,794,Successful,162.75
2569,39661,794,Failed,101.96
2570,39664,794,Partially Successful,138.29
2571,39666,794,Successful,159.26
2572,39668,794,Failed,167.61
2573,39669,794,Failed,73.08
2574,39680,794,Partially Successful,110.07
2575,39684,794,Failed,27.89
2576,39703,795,Partially Successful,89.54
2577,39711,795,Partially Successful,71.09
2578,39714,795,Partially Successful,102.61
2579,39717,795,Partially Successful,176.51
2580,39726,795,Successful,59.38
2581,39727,795,Partially Successful,108.18
2582,39733,795,Partially Successful,150.82
2583,39744,795,Partially Successful,53.06
2584,39803,797,Partially Successful,154.2
2585,39812,797,Successful,167.06
2586,39829,797,Successful,28.32
2587,39865,798,Partially Successful,53.81
2588,39876,798,Partially Successful,151.65
2589,39880,798,Partially Successful,95.2
2590,39900,798,Partially Successful,49.97
2591,39901,799,Successful,86.12
2592,39917,799,Partially Successful,81.63
2593,39932,799,Failed,172.2
2594,39933,799,Failed,175.12
2595,39940,799,Failed,63.1
2596,39941,799,Successful,69.84
2597,39949,799,Partially Successful,56.92
2598,39979,800,Successful,87.19
2599,39989,800,Successful,165.28
2600,39990,800,Partially Successful,116.39
2601,40022,801,Failed,108.96
2602,40053,802,Partially Successful,96.8
2603,40070,802,Partially Successful,105.05
2604,40073,802,Partially Successful,51.85
2605,40080,802,Partially Successful,114.99
2606,40110,803,Partially Successful,145.47
2607,40118,803,Partially Successful,85.78
2608,40120,803,Successful,175.84
2609,40125,803,Successful,100.24
2610,40129,803,Partially Successful,168.46
2611,40130,803,Partially Successful,95.41
2612,40135,803,Partially Successful,44.98
2613,40142,803,Successful,174.91
2614,40143,803,Partially Successful,74.59
2615,40149,803,Partially Successful,56.24
2616,40166,804,Failed,115.57
2617,40186,804,Partially Successful,71.75
2618,40195,804,Successful,104.8
2619,40203,805,Failed,27.4
2620,40209,805,Successful,177.85
2621,40213,805,Partially Successful,133.25
2622,40234,805,Failed,148.48
2623,40235,805,Partially Successful,171.43
2624,40279,806,Partially Successful,157.71
2625,40287,806,Failed,99.93
2626,40290,806,Successful,71.32
2627,40333,807,Failed,120.84
2628,40341,807,Successful,121.41
2629,40347,807,Partially Successful,162.3
2630,40403,809,Partially Successful,111.74
2631,40408,809,Partially Successful,147.56
2632,40439,809,Failed,93.41
2633,40526,811,Failed,167.06
2634,40559,812,Partially Successful,155.33
2635,40578,812,Successful,143.75
2636,40626,813,Successful,47.23
2637,40628,813,Successful,143.37
2638,40648,813,Successful,58.26
2639,40651,814,Successful,142.44
2640,40658,814,Partially Successful,177.94
2641,40666,814,Successful,175.03
2642,40673,814,Partially Successful,109.75
2643,40674,814,Partially Successful,118.97
2644,40676,814,Successful,160.52
2645,40681,814,Successful,59.41
2646,40688,814,Failed,27.65
2647,40698,814,Failed,33.53
2648,40708,815,Failed,117.91
2649,40725,815,Successful,84.07
2650,40746,815,Successful,161.52
2651,40747,815,Partially Successful,119.95
2652,40757,816,Partially Successful,93.26
2653,40833,817,Failed,65.58
2654,40866,818,Partially Successful,125.57
2655,40881,818,Partially Successful,65.87
2656,40892,818,Failed,45.99
2657,40897,818,Successful,159.54
2658,40898,818,Successful,54.25
2659,40912,819,Failed,141.45
2660,40929,819,Partially Successful,158.61
2661,40933,819,Partially Successful,112.61
2662,40936,819,Failed,127.0
2663,40947,819,Successful,36.95
2664,40952,820,Failed,36.23
2665,40955,820,Partially Successful,135.2
2666,40993,820,Partially Successful,134.12
2667,40995,820,Partially Successful,33.27
2668,41001,821,Successful,103.9
2669,41006,821,Partially Successful,154.81
2670,41014,821,Partially Successful,91.69
2671,41022,821,Successful,167.25
2672,41025,821,Failed,138.43
2673,41029,821,Successful,109.05
2674,41034,821,Failed,42.45
2675,41042,821,Partially Successful,173.71
2676,41049,821,Failed,36.42
2677,41050,821,Partially Successful,103.89
2678,41053,822,Partially Successful,127.56
2679,41071,822,Partially Successful,140.89
2680,41107,823,Partially Successful,163.85
2681,41131,823,Failed,20.03
2682,41176,824,Successful,24.88
2683,41194,824,Successful,69.73
2684,41211,825,Successful,47.41
2685,41213,825,Partially Successful,148.98
2686,41220,825,Failed,115.06
2687,41243,825,Failed,86.28
2688,41244,825,Partially Successful,34.87
2689,41249,825,Successful,59.43
2690,41303,827,Successful,36.38
2691,41317,827,Failed,174.5
2692,41323,827,Successful,35.62
2693,41326,827,Failed,91.07
2694,41335,827,Partially Successful,75.64
2695,41341,827,Successful,154.88
2696,41356,828,Failed,61.02
2697,41379,828,Failed,39.21
2698,41406,829,Partially Successful,137.08
2699,41410,829,Successful,20.42
2700,41424,829,Failed,132.48
2701,41427,829,Failed,100.1
2702,41434,829,Failed,52.56
2703,41454,830,Failed,128.42
2704,41455,830,Partially Successful,174.49
2705,41456,830,Partially Successful,107.3
2706,41477,830,Failed,137.57
2707,41484,830,Successful,75.52
2708,41486,830,Partially Successful,96.14
2709,41562,832,Partially Successful,129.1
2710,41565,832,Failed,102.82
2711,41569,832,Failed,89.45
2712,41583,832,Partially Successful,94.5
2713,41598,832,Successful,74.37
2714,41604,833,Failed,112.21
2715,41621,833,Partially Successful,92.01
2716,41657,834,Successful,51.53
2717,41678,834,Partially Successful,157.73
2718,41682,834,Successful,130.84
2719,41687,834,Failed,111.12
2720,41693,834,Partially Successful,96.26
2721,41695,834,Successful,157.22
2722,41832,837,Failed,45.12
2723,41855,838,Successful,97.66
2724,41876,838,Partially Successful,61.34
2725,41890,838,Successful,106.82
2726,41955,840,Failed,67.23
2727,41966,840,Partially Successful,95.33
2728,41974,840,Partially Successful,110.16
2729,41978,840,Successful,104.28
2730,41990,840,Partially Successful,102.49
2731,42001,841,Failed,97.85
2732,42005,841,Failed,86.06
2733,42007,841,Successful,109.07
2734,42036,841,Partially Successful,82.45
2735,42050,841,Failed,91.2
2736,42090,842,Failed,85.77
2737,42092,842,Partially Successful,142.47
2738,42119,843,Successful,158.93
2739,42132,843,Successful,33.61
2740,42139,843,Partially Successful,121.31
2741,42141,843,Partially Successful,54.15
2742,42144,843,Partially Successful,153.49
2743,42148,843,Successful,147.35
2744,42154,844,Failed,33.79
2745,42163,844,Failed,167.94
2746,42166,844,Partially Successful,153.96
2747,42178,844,Partially Successful,122.37
2748,42191,844,Failed,170.1
2749,42199,844,Failed,152.68
2750,42214,845,Successful,133.73
2751,42229,845,Failed,38.85
2752,42310,847,Partially Successful,53.89
2753,42343,847,Failed,65.88
2754,42364,848,Successful,128.65
2755,42377,848,Failed,74.17
2756,42408,849,Failed,110.19
2757,42412,849,Successful,50.99
2758,42415,849,Successful,100.3
2759,42421,849,Failed,102.68
2760,42430,849,Successful,139.6
2761,42431,849,Failed,177.38
2762,42444,849,Successful,145.59
2763,42446,849,Failed,72.22
2764,42473,850,Failed,101.72
2765,42503,851,Successful,149.33
2766,42515,851,Failed,138.64
2767,42516,851,Partially Successful,57.58
2768,42517,851,Successful,155.05
2769,42527,851,Failed,85.51
2770,42532,851,Partially Successful,30.46
2771,42538,851,Partially Successful,38.45
2772,42557,852,Successful,114.93
2773,42568,852,Failed,117.85
2774,42578,852,Successful,133.16
2775,42583,852,Failed,120.19
2776,42597,852,Failed,99.81
2777,42601,853,Partially Successful,104.99
2778,42603,853,Partially Successful,101.9
2779,42615,853,Failed,99.24
2780,42626,853,Successful,145.99
2781,42629,853,Successful,152.21
2782,42630,853,Successful,69.57
2783,42636,853,Failed,173.87
2784,42648,853,Successful,89.47
2785,42668,854,Partially Successful,166.45
2786,42684,854,Successful,52.44
2787,42712,855,Failed,78.75
2788,42729,855,Partially Successful,58.69
2789,42751,856,Partially Successful,36.09
2790,42753,856,Failed,121.51
2791,42756,856,Failed,129.06
2792,42757,856,Partially Successful,50.53
2793,42775,856,Partially Successful,138.17
2794,42790,856,Successful,145.08
2795,42793,856,Failed,166.18
2796,42796,856,Successful,105.16
2797,42797,856,Successful,66.64
2798,42869,858,Successful,112.14
2799,42874,858,Successful,76.08
2800,42943,859,Successful,27.16
2801,42944,859,Failed,174.24
2802,42953,860,Partially Successful,91.96
2803,42960,860,Successful,151.58
2804,42961,860,Successful,102.2
2805,43077,862,Successful,80.46
2806,43085,862,Successful,66.73
2807,43087,862,Failed,145.56
2808,43095,862,Failed,62.48
2809,43099,862,Successful,110.89
2810,43100,862,Failed,140.1
2811,43111,863,Partially Successful,38.84
2812,43117,863,Partially Successful,57.24
2813,43119,863,Failed,40.83
2814,43129,863,Failed,165.77
2815,43156,864,Partially Successful,121.26
2816,43174,864,Successful,167.5
2817,43204,865,Failed,110.27
2818,43211,865,Failed,153.4
2819,43216,865,Successful,90.86
2820,43251,866,Successful,163.63
2821,43252,866,Successful,64.82
2822,43254,866,Partially Successful,179.84
2823,43263,866,Successful,154.11
2824,43275,866,Successful,27.61
2825,43305,867,Successful,101.56
2826,43329,867,Failed,152.42
2827,43331,867,Successful,33.37
2828,43354,868,Successful,114.28
2829,43361,868,Partially Successful,164.72
2830,43367,868,Partially Successful,123.32
2831,43403,869,Partially Successful,74.33
2832,43412,869,Partially Successful,151.3
2833,43419,869,Failed,173.92
2834,43435,869,Failed,116.55
2835,43437,869,Partially Successful,129.62
2836,43438,869,Failed,169.15
2837,43446,869,Successful,101.34
2838,43448,869,Successful,98.13
2839,43454,870,Partially Successful,55.03
2840,43459,870,Failed,106.78
2841,43463,870,Successful,34.19
2842,43467,870,Successful,150.89
2843,43477,870,Partially Successful,87.37
2844,43490,870,Successful,42.7
2845,43513,871,Successful,130.92
2846,43564,872,Failed,85.62
2847,43569,872,Failed,60.08
2848,43570,872,Successful,52.12
2849,43581,872,Successful,141.79
2850,43632,873,Partially Successful,138.76
2851,43637,873,Partially Successful,153.58
2852,43654,874,Partially Successful,125.91
2853,43676,874,Failed,154.0
2854,43677,874,Successful,91.01
2855,43682,874,Failed,115.48
2856,43685,874,Partially Successful,107.91
2857,43691,874,Failed,124.11
2858,43699,874,Partially Successful,83.61
2859,43700,874,Partially Successful,110.12
2860,43710,875,Partially Successful,153.47
2861,43726,875,Successful,24.36
2862,43745,875,Failed,141.47
2863,43749,875,Successful,136.52
2864,43751,876,Partially Successful,100.81
2865,43757,876,Failed,43.72
2866,43759,876,Successful,69.81
2867,43766,876,Partially Successful,115.55
2868,43782,876,Failed,62.88
2869,43792,876,Successful,37.23
2870,43816,877,Partially Successful,156.28
2871,43826,877,Failed,75.03
2872,43849,877,Successful,42.52
2873,43856,878,Failed,74.01
2874,43873,878,Partially Successful,158.65
2875,43894,878,Failed,129.41
2876,43924,879,Failed,78.5
2877,43949,879,Failed,40.82
2878,43951,880,Successful,165.24
2879,43960,880,Failed,66.2
2880,43965,880,Successful,153.54
2881,44024,881,Failed,38.36
2882,44030,881,Successful,145.67
2883,44088,882,Partially Successful,118.98
2884,44100,882,Failed,27.55
2885,44103,883,Failed,94.47
2886,44126,883,Successful,56.38
2887,44127,883,Successful,126.13
2888,44141,883,Successful,127.27
2889,44255,886,Partially Successful,179.52
2890,44272,886,Partially Successful,144.24
2891,44293,886,Failed,108.45
2892,44320,887,Failed,81.53
2893,44326,887,Failed,145.68
2894,44357,888,Failed,116.8
2895,44360,888,Partially Successful,178.66
2896,44365,888,Failed,164.64
2897,44397,888,Partially Successful,120.35
2898,44400,888,Failed,75.82
2899,44420,889,Partially Successful,20.35
2900,44489,890,Failed,144.92
2901,44501,891,Partially Successful,46.56
2902,44504,891,Failed,152.99
2903,44505,891,Successful,177.41
2904,44524,891,Failed,137.38
2905,44554,892,Failed,133.78
2906,44557,892,Partially Successful,61.91
2907,44561,892,Partially Successful,130.98
2908,44571,892,Partially Successful,53.97
2909,44579,892,Partially Successful,62.68
2910,44582,892,Partially Successful,116.16
2911,44595,892,Failed,84.56
2912,44631,893,Failed,20.7
2913,44640,893,Failed,162.32
2914,44644,893,Successful,22.68
2915,44693,894,Failed,46.43
2916,44698,894,Successful,160.88
2917,44725,895,Successful,136.49
2918,44768,896,Failed,174.49
2919,44773,896,Successful,91.18
2920,44784,896,Partially Successful,124.47
2921,44793,896,Successful,168.45
2922,44801,897,Partially Successful,117.19
2923,44802,897,Successful,20.66
2924,44803,897,Successful,22.17
2925,44806,897,Failed,145.24
2926,44826,897,Successful,49.53
2927,44829,897,Failed,147.93
2928,44846,897,Successful,48.31
2929,44934,899,Partially Successful,41.36
2930,44951,900,Partially Successful,77.37
2931,44972,900,Failed,161.68
2932,44987,900,Successful,145.0
2933,44992,900,Failed,31.83
2934,44993,900,Successful,73.64
2935,44995,900,Successful,108.45
2936,45003,901,Successful,59.35
2937,45050,901,Failed,41.81
2938,45102,903,Failed,73.93
2939,45116,903,Failed,132.54
2940,45134,903,Failed,178.05
2941,45144,903,Failed,150.21
2942,45150,903,Partially Successful,118.69
2943,45153,904,Failed,52.1
2944,45162,904,Successful,45.51
2945,45176,904,Successful,153.53
2946,45178,904,Partially Successful,112.36
2947,45182,904,Failed,128.51
2948,45207,905,Partially Successful,20.25
2949,45210,905,Successful,20.84
2950,45240,905,Partially Successful,126.34
2951,45244,905,Failed,52.39
2952,45266,906,Successful,133.65
2953,45267,906,Successful,123.06
2954,45269,906,Successful,93.1
2955,45271,906,Partially Successful,45.4
2956,45276,906,Failed,148.12
2957,45334,907,Successful,138.49
2958,45354,908,Partially Successful,97.3
2959,45355,908,Failed,37.89
2960,45365,908,Successful,87.03
2961,45397,908,Successful,110.15
2962,45400,908,Failed,103.29
2963,45422,909,Failed,28.64
2964,45441,909,Failed,75.7
2965,45444,909,Successful,76.08
2966,45446,909,Partially Successful,179.33
2967,45494,910,Successful,35.07
2968,45548,911,Successful,131.44
2969,45556,912,Partially Successful,20.2
2970,45571,912,Successful,43.18
2971,45574,912,Failed,168.25
2972,45582,912,Partially Successful,122.43
2973,45585,912,Partially Successful,178.98
2974,45587,912,Partially Successful,62.57
2975,45588,912,Partially Successful,115.75
2976,45667,914,Failed,70.7
2977,45675,914,Partially Successful,86.06
2978,45700,914,Successful,113.52
2979,45712,915,Successful,152.16
2980,45716,915,Partially Successful,106.52
2981,45735,915,Successful,46.5
2982,45761,916,Failed,127.38
2983,45767,916,Failed,42.32
2984,45843,917,Failed,103.54
2985,45910,919,Successful,155.64
2986,45913,919,Partially Successful,35.39
2987,45937,919,Successful,113.84
2988,45943,919,Successful,159.53
2989,45945,919,Successful,88.73
2990,45985,920,Partially Successful,144.21
2991,45992,920,Successful,123.28
2992,46019,921,Partially Successful,36.85
2993,46032,921,Failed,33.4
2994,46034,921,Successful,54.59
2995,46035,921,Partially Successful,171.11
2996,46045,921,Failed,44.41
2997,46052,922,Successful,62.45
2998,46057,922,Failed,27.61
2999,46082,922,Successful,141.82
3000,46103,923,Failed,102.05
3001,46128,923,Failed,138.46
3002,46133,923,Failed,102.05
3003,46155,924,Partially Successful,92.74
3004,46176,924,Partially Successful,39.66
3005,46180,924,Successful,154.49
3006,46203,925,Successful,64.79
3007,46204,925,Failed,61.44
3008,46211,925,Failed,171.15
3009,46235,925,Failed,154.9
3010,46260,926,Failed,57.54
3011,46271,926,Partially Successful,139.42
3012,46272,926,Failed,151.13
3013,46284,926,Successful,76.37
3014,46287,926,Failed,144.23
3015,46299,926,Partially Successful,139.03
3016,46304,927,Successful,60.82
3017,46311,927,Failed,138.71
3018,46335,927,Partially Successful,46.45
3019,46337,927,Partially Successful,110.16
3020,46338,927,Successful,55.18
3021,46349,927,Partially Successful,87.32
3022,46420,929,Successful,133.27
3023,46509,931,Successful,47.45
3024,46518,931,Successful,31.99
3025,46524,931,Partially Successful,97.02
3026,46536,931,Successful,159.53
3027,46544,931,Successful,99.18
3028,46545,931,Successful,125.14
3029,46590,932,Successful,163.43
3030,46713,935,Partially Successful,55.63
3031,46718,935,Failed,178.44
3032,46729,935,Failed,162.86
3033,46730,935,Failed,22.66
3034,46747,935,Failed,126.88
3035,46860,938,Failed,156.43
3036,46863,938,Failed,26.74
3037,46865,938,Failed,89.53
3038,46873,938,Successful,98.68
3039,46881,938,Failed,79.85
3040,46890,938,Partially Successful,93.81
3041,46897,938,Successful,54.77
3042,47078,942,Failed,27.36
3043,47130,943,Partially Successful,99.65
3044,47136,943,Partially Successful,169.55
3045,47161,944,Successful,179.26
3046,47164,944,Successful,174.49
3047,47188,944,Successful,177.77
3048,47250,945,Partially Successful,84.61
3049,47258,946,Successful,138.44
3050,47274,946,Partially Successful,164.92
3051,47292,946,Failed,79.53
3052,47296,946,Failed,119.64
3053,47300,946,Failed,59.14
3054,47301,947,Successful,103.22
3055,47304,947,Partially Successful,67.55
3056,47309,947,Partially Successful,63.31
3057,47318,947,Successful,82.2
3058,47327,947,Successful,24.47
3059,47331,947,Failed,85.9
3060,47332,947,Failed,55.16
3061,47337,947,Successful,103.91
3062,47338,947,Successful,55.21
3063,47349,947,Partially Successful,95.56
3064,47350,947,Successful,89.13
3065,47358,948,Partially Successful,140.12
3066,47368,948,Failed,169.55
3067,47423,949,Successful,53.63
3068,47425,949,Failed,147.54
3069,47475,950,Partially Successful,108.09
3070,47509,951,Partially Successful,122.83
3071,47548,951,Partially Successful,152.05
3072,47552,952,Partially Successful,96.01
3073,47553,952,Failed,71.13
3074,47602,953,Partially Successful,123.96
3075,47612,953,Successful,81.04
3076,47613,953,Failed,124.73
3077,47618,953,Partially Successful,141.16
3078,47631,953,Failed,155.98
3079,47632,953,Failed,171.68
3080,47644,953,Failed,76.63
3081,47663,954,Successful,97.4
3082,47687,954,Partially Successful,170.74
3083,47691,954,Partially Successful,53.57
3084,47694,954,Partially Successful,136.04
3085,47709,955,Successful,51.23
3086,47726,955,Failed,63.07
3087,47778,956,Successful,126.09
3088,47783,956,Successful,179.49
3089,47803,957,Failed,169.7
3090,47814,957,Failed,153.27
3091,47831,957,Failed,63.78
3092,47841,957,Partially Successful,86.44
3093,47864,958,Partially Successful,28.48
3094,47886,958,Partially Successful,88.24
3095,47888,958,Successful,162.31
3096,47898,958,Failed,108.1
3097,47901,959,Successful,74.28
3098,47918,959,Partially Successful,79.49
3099,47926,959,Failed,33.83
3100,47927,959,Failed,65.77
3101,47950,959,Partially Successful,50.9
3102,47952,960,Failed,117.69
3103,47953,960,Successful,168.19
3104,47975,960,Failed,85.59
3105,47978,960,Partially Successful,92.79
3106,47979,960,Successful,124.34
3107,48161,964,Successful,94.62
3108,48166,964,Partially Successful,160.36
3109,48234,965,Successful,119.21
3110,48241,965,Successful,179.38
3111,48256,966,Successful,64.49
3112,48270,966,Failed,123.76
3113,48279,966,Partially Successful,40.21
3114,48288,966,Partially Successful,139.47
3115,48311,967,Successful,88.14
3116,48320,967,Failed,124.12
3117,48335,967,Partially Successful,112.21
3118,48365,968,Partially Successful,104.86
3119,48382,968,Failed,119.27
3120,48385,968,Failed,56.85
3121,48390,968,Partially Successful,26.99
3122,48396,968,Partially Successful,160.73
3123,48411,969,Successful,148.45
3124,48429,969,Failed,177.72
3125,48443,969,Failed,41.98
3126,48471,970,Successful,154.48
3127,48496,970,Failed,152.52
3128,48535,971,Partially Successful,102.95
3129,48545,971,Partially Successful,25.09
3130,48559,972,Partially Successful,36.75
3131,48613,973,Failed,90.11
3132,48654,974,Failed,88.19
3133,48660,974,Partially Successful,125.44
3134,48684,974,Partially Successful,23.71
3135,48717,975,Failed,25.95
3136,48722,975,Failed,109.71
3137,48750,975,Partially Successful,95.2
3138,48759,976,Failed,147.16
3139,48770,976,Successful,124.53
3140,48777,976,Successful,118.15
3141,48813,977,Partially Successful,105.16
3142,48834,977,Successful,143.62
3143,48877,978,Failed,145.36
3144,48891,978,Failed,112.64
3145,48939,979,Failed,33.33
3146,48945,979,Failed,48.02
3147,48952,980,Successful,134.63
3148,48973,980,Successful,136.36
3149,48986,980,Failed,113.61
3150,48997,980,Failed,158.67
3151,49002,981,Successful,139.3
3152,49045,981,Failed,76.3
3153,49136,983,Partially Successful,156.63
3154,49146,983,Successful,96.68
3155,49158,984,Failed,94.63
3156,49176,984,Successful,77.07
3157,49195,984,Failed,149.24
3158,49257,986,Successful,167.1
3159,49287,986,Successful,165.4
3160,49315,987,Successful,143.96
3161,49320,987,Failed,178.24
3162,49324,987,Partially Successful,42.85
3163,49327,987,Failed,95.66
3164,49328,987,Partially Successful,129.08
3165,49332,987,Failed,114.38
3166,49340,987,Partially Successful,159.26
3167,49348,987,Successful,62.8
3168,49350,987,Failed,124.13
3169,49376,988,Partially Successful,168.98
3170,49377,988,Partially Successful,66.55
3171,49378,988,Successful,28.79
3172,49386,988,Failed,127.99
3173,49389,988,Failed,109.29
3174,49391,988,Partially Successful,77.75
3175,49456,990,Partially Successful,73.5
3176,49463,990,Partially Successful,41.76
3177,49469,990,Successful,152.98
3178,49562,992,Partially Successful,111.23
3179,49563,992,Partially Successful,130.7
3180,49569,992,Failed,178.8
3181,49576,992,Successful,36.58
3182,49593,992,Failed,123.54
3183,49596,992,Partially Successful,50.38
3184,49606,993,Partially Successful,135.37
3185,49612,993,Successful,85.01
3186,49613,993,Partially Successful,22.38
3187,49615,993,Successful,116.02
3188,49616,993,Partially Successful,143.13
3189,49634,993,Partially Successful,167.88
3190,49648,993,Successful,154.55
3191,49668,994,Successful,111.58
3192,49696,994,Partially Successful,162.9
3193,49761,996,Failed,66.14
3194,49762,996,Failed,139.89
3195,49783,996,Successful,88.94
3196,49810,997,Partially Successful,42.8
3197,49845,997,Partially Successful,103.22
3198,49856,998,Failed,60.85
3199,49879,998,Failed,92.35
3200,49881,998,Partially Successful,45.67
3201,49894,998,Successful,108.92
3202,49900,998,Partially Successful,30.71
3203,49915,999,Successful,178.56
3204,49941,999,Partially Successful,165.45
3205,49950,999,Partially Successful,64.0
3206,49967,1000,Partially Successful,75.72
3207,49972,1000,Partially Successful,34.83
3208,49978,1000,Failed,54.62
