job_id,customer_id,backup_date,backup_size_gb,backup_status,backup_duration_min,recovery_time_min,storage_cost_usd,cloud_provider,region
41176,824,2025-01-26,907.09,Failed,9.07,0.0,18.14,AWS,North America
41177,824,2025-01-27,1379.35,Success,13.79,16.548,27.59,AWS,North America
41178,824,2025-01-28,688.38,Success,6.88,8.256,13.77,AWS,North America
41179,824,2025-01-29,429.3,Success,4.29,5.148,8.59,AWS,North America
41180,824,2025-01-30,1260.97,Success,12.61,15.131999999999998,25.22,AWS,North America
41181,824,2025-01-31,953.41,Success,9.53,11.435999999999998,19.07,AWS,North America
41182,824,2025-02-01,1456.7,Success,14.57,17.483999999999998,29.13,AWS,North America
41183,824,2025-02-02,1127.21,Success,11.27,13.524,22.54,AWS,North America
41184,824,2025-02-03,476.54,Success,4.77,5.723999999999999,9.53,AWS,North America
41185,824,2025-02-04,777.67,Success,7.78,9.336,15.55,AWS,North America
41186,824,2025-02-05,947.28,Success,9.47,11.364,18.95,AWS,North America
41187,824,2025-02-06,983.53,Success,9.84,11.808,19.67,AWS,North America
41188,824,2025-02-07,1073.96,Success,10.74,12.888,21.48,AWS,North America
41189,824,2025-02-08,1382.8,Success,13.83,16.596,27.66,AWS,North America
41190,824,2025-02-09,605.65,Success,6.06,7.271999999999999,12.11,AWS,North America
41191,824,2025-02-10,1226.99,Success,12.27,14.723999999999998,24.54,AWS,North America
41192,824,2025-02-11,1125.3,Success,11.25,13.5,22.51,AWS,North America
41193,824,2025-02-12,508.47,Success,5.08,6.096,10.17,AWS,North America
41194,824,2025-02-13,914.67,Failed,9.15,0.0,18.29,AWS,North America
41195,824,2025-02-14,664.37,Success,6.64,7.967999999999999,13.29,AWS,North America
41196,824,2025-02-15,853.03,Success,8.53,10.235999999999999,17.06,AWS,North America
41197,824,2025-02-16,1109.14,Success,11.09,13.308,22.18,AWS,North America
41198,824,2025-02-17,801.14,Success,8.01,9.612,16.02,AWS,North America
41199,824,2025-02-18,1444.98,Success,14.45,17.34,28.9,AWS,North America
41200,824,2025-02-19,1476.12,Success,14.76,17.712,29.52,AWS,North America
41201,825,2025-01-01,4147.85,Success,41.48,49.775999999999996,82.96,Google Cloud,South America
41202,825,2025-01-02,3823.34,Success,38.23,45.876,76.47,Google Cloud,South America
41203,825,2025-01-03,3299.79,Success,33.0,39.6,66.0,Google Cloud,South America
41204,825,2025-01-04,1798.47,Success,17.98,21.576,35.97,Google Cloud,South America
41205,825,2025-01-05,4102.43,Success,41.02,49.224000000000004,82.05,Google Cloud,South America
41206,825,2025-01-06,2792.02,Success,27.92,33.504,55.84,Google Cloud,South America
41207,825,2025-01-07,2526.68,Success,25.27,30.323999999999998,50.53,Google Cloud,South America
41208,825,2025-01-08,3617.66,Success,36.18,43.416,72.35,Google Cloud,South America
41209,825,2025-01-09,1873.72,Success,18.74,22.487999999999996,37.47,Google Cloud,South America
41210,825,2025-01-10,2558.53,Success,25.59,30.708,51.17,Google Cloud,South America
41211,825,2025-01-11,2370.82,Failed,23.71,0.0,47.42,Google Cloud,South America
41212,825,2025-01-12,2963.8,Success,29.64,35.568,59.28,Google Cloud,South America
41213,825,2025-01-13,1849.35,Failed,18.49,0.0,36.99,Google Cloud,South America
41214,825,2025-01-14,2259.45,Success,22.59,27.108,45.19,Google Cloud,South America
41215,825,2025-01-15,3310.53,Success,33.11,39.732,66.21,Google Cloud,South America
41216,825,2025-01-16,3017.66,Success,30.18,36.216,60.35,Google Cloud,South America
41217,825,2025-01-17,4253.42,Success,42.53,51.036,85.07,Google Cloud,South America
41218,825,2025-01-18,2949.96,Success,29.5,35.4,59.0,Google Cloud,South America
41219,825,2025-01-19,3923.16,Success,39.23,47.07599999999999,78.46,Google Cloud,South America
41220,825,2025-01-20,4470.46,Failed,44.7,0.0,89.41,Google Cloud,South America
41221,825,2025-01-21,1786.07,Success,17.86,21.432,35.72,Google Cloud,South America
41222,825,2025-01-22,1851.63,Success,18.52,22.224,37.03,Google Cloud,South America
41223,825,2025-01-23,4391.12,Success,43.91,52.69199999999999,87.82,Google Cloud,South America
41224,825,2025-01-24,2615.51,Success,26.16,31.392,52.31,Google Cloud,South America
41225,825,2025-01-25,2343.53,Success,23.44,28.128,46.87,Google Cloud,South America
41226,825,2025-01-26,3084.36,Success,30.84,37.007999999999996,61.69,Google Cloud,South America
41227,825,2025-01-27,1569.44,Success,15.69,18.828,31.39,Google Cloud,South America
41228,825,2025-01-28,4133.19,Success,41.33,49.596,82.66,Google Cloud,South America
41229,825,2025-01-29,4276.5,Success,42.77,51.324000000000005,85.53,Google Cloud,South America
41230,825,2025-01-30,4409.28,Success,44.09,52.908,88.19,Google Cloud,South America
41231,825,2025-01-31,2838.94,Success,28.39,34.068,56.78,Google Cloud,South America
41232,825,2025-02-01,1773.8,Success,17.74,21.287999999999997,35.48,Google Cloud,South America
41233,825,2025-02-02,3243.55,Success,32.44,38.928,64.87,Google Cloud,South America
41234,825,2025-02-03,2408.82,Success,24.09,28.907999999999998,48.18,Google Cloud,South America
41235,825,2025-02-04,1514.21,Success,15.14,18.168,30.28,Google Cloud,South America
41236,825,2025-02-05,3619.16,Success,36.19,43.428,72.38,Google Cloud,South America
41237,825,2025-02-06,4700.45,Success,47.0,56.4,94.01,Google Cloud,South America
41238,825,2025-02-07,2812.04,Success,28.12,33.744,56.24,Google Cloud,South America
41239,825,2025-02-08,2337.69,Success,23.38,28.055999999999997,46.75,Google Cloud,South America
41240,825,2025-02-09,1773.36,Success,17.73,21.276,35.47,Google Cloud,South America
41241,825,2025-02-10,1878.06,Success,18.78,22.536,37.56,Google Cloud,South America
41242,825,2025-02-11,4263.02,Success,42.63,51.156,85.26,Google Cloud,South America
41243,825,2025-02-12,4353.56,Failed,43.54,0.0,87.07,Google Cloud,South America
41244,825,2025-02-13,3581.84,Failed,35.82,0.0,71.64,Google Cloud,South America
41245,825,2025-02-14,4496.93,Success,44.97,53.964,89.94,Google Cloud,South America
41246,825,2025-02-15,3820.66,Success,38.21,45.852,76.41,Google Cloud,South America
41247,825,2025-02-16,2857.54,Success,28.58,34.296,57.15,Google Cloud,South America
41248,825,2025-02-17,4193.65,Success,41.94,50.327999999999996,83.87,Google Cloud,South America
41249,825,2025-02-18,1991.49,Failed,19.91,0.0,39.83,Google Cloud,South America
41250,825,2025-02-19,3579.28,Success,35.79,42.948,71.59,Google Cloud,South America
41251,826,2025-01-01,161.58,Success,1.62,1.944,3.23,AWS,North America
41252,826,2025-01-02,85.2,Success,0.85,1.02,1.7,AWS,North America
41253,826,2025-01-03,63.16,Success,0.63,0.756,1.26,AWS,North America
41254,826,2025-01-04,72.27,Success,0.72,0.864,1.45,AWS,North America
41255,826,2025-01-05,157.51,Success,1.58,1.896,3.15,AWS,North America
41256,826,2025-01-06,203.21,Success,2.03,2.4359999999999995,4.06,AWS,North America
41257,826,2025-01-07,66.3,Success,0.66,0.792,1.33,AWS,North America
41258,826,2025-01-08,238.98,Success,2.39,2.868,4.78,AWS,North America
41259,826,2025-01-09,76.43,Success,0.76,0.9119999999999999,1.53,AWS,North America
41260,826,2025-01-10,144.25,Success,1.44,1.728,2.89,AWS,North America
41261,826,2025-01-11,160.95,Success,1.61,1.932,3.22,AWS,North America
41262,826,2025-01-12,281.4,Success,2.81,3.372,5.63,AWS,North America
41263,826,2025-01-13,208.2,Success,2.08,2.496,4.16,AWS,North America
41264,826,2025-01-14,128.38,Success,1.28,1.536,2.57,AWS,North America
41265,826,2025-01-15,222.38,Success,2.22,2.664,4.45,AWS,North America
41266,826,2025-01-16,189.55,Success,1.9,2.28,3.79,AWS,North America
41267,826,2025-01-17,222.56,Success,2.23,2.6759999999999997,4.45,AWS,North America
41268,826,2025-01-18,172.85,Success,1.73,2.076,3.46,AWS,North America
41269,826,2025-01-19,114.62,Success,1.15,1.38,2.29,AWS,North America
41270,826,2025-01-20,272.16,Success,2.72,3.2640000000000002,5.44,AWS,North America
41271,826,2025-01-21,270.88,Success,2.71,3.252,5.42,AWS,North America
41272,826,2025-01-22,201.88,Success,2.02,2.424,4.04,AWS,North America
41273,826,2025-01-23,85.96,Success,0.86,1.032,1.72,AWS,North America
41274,826,2025-01-24,140.91,Success,1.41,1.692,2.82,AWS,North America
41275,826,2025-01-25,111.69,Success,1.12,1.344,2.23,AWS,North America
41276,826,2025-01-26,80.17,Success,0.8,0.96,1.6,AWS,North America
41277,826,2025-01-27,293.62,Success,2.94,3.528,5.87,AWS,North America
41278,826,2025-01-28,131.55,Success,1.32,1.584,2.63,AWS,North America
41279,826,2025-01-29,50.3,Success,0.5,0.6,1.01,AWS,North America
41280,826,2025-01-30,147.77,Success,1.48,1.776,2.96,AWS,North America
41281,826,2025-01-31,75.7,Success,0.76,0.9119999999999999,1.51,AWS,North America
41282,826,2025-02-01,78.05,Success,0.78,0.9359999999999999,1.56,AWS,North America
41283,826,2025-02-02,226.5,Success,2.27,2.7239999999999998,4.53,AWS,North America
41284,826,2025-02-03,185.38,Success,1.85,2.22,3.71,AWS,North America
41285,826,2025-02-04,233.3,Success,2.33,2.796,4.67,AWS,North America
41286,826,2025-02-05,282.63,Success,2.83,3.396,5.65,AWS,North America
41287,826,2025-02-06,62.22,Success,0.62,0.744,1.24,AWS,North America
41288,826,2025-02-07,200.75,Success,2.01,2.4119999999999995,4.01,AWS,North America
41289,826,2025-02-08,166.51,Success,1.67,2.004,3.33,AWS,North America
41290,826,2025-02-09,261.35,Success,2.61,3.1319999999999997,5.23,AWS,North America
41291,826,2025-02-10,169.19,Success,1.69,2.028,3.38,AWS,North America
41292,826,2025-02-11,120.34,Success,1.2,1.44,2.41,AWS,North America
41293,826,2025-02-12,160.0,Success,1.6,1.92,3.2,AWS,North America
41294,826,2025-02-13,254.63,Success,2.55,3.0599999999999996,5.09,AWS,North America
41295,826,2025-02-14,208.06,Success,2.08,2.496,4.16,AWS,North America
41296,826,2025-02-15,195.47,Success,1.95,2.34,3.91,AWS,North America
41297,826,2025-02-16,72.25,Success,0.72,0.864,1.45,AWS,North America
41298,826,2025-02-17,82.38,Success,0.82,0.9839999999999999,1.65,AWS,North America
41299,826,2025-02-18,283.44,Success,2.83,3.396,5.67,AWS,North America
41300,826,2025-02-19,238.1,Success,2.38,2.856,4.76,AWS,North America
41301,827,2025-01-01,3657.79,Success,36.58,43.895999999999994,73.16,Azure,South America
41302,827,2025-01-02,2873.11,Success,28.73,34.476,57.46,Azure,South America
41303,827,2025-01-03,2930.4,Failed,29.3,0.0,58.61,Azure,South America
41304,827,2025-01-04,4059.35,Success,40.59,48.708000000000006,81.19,Azure,South America
41305,827,2025-01-05,2263.24,Success,22.63,27.156,45.26,Azure,South America
41306,827,2025-01-06,2655.31,Success,26.55,31.86,53.11,Azure,South America
41307,827,2025-01-07,2627.45,Success,26.27,31.523999999999997,52.55,Azure,South America
41308,827,2025-01-08,3274.82,Success,32.75,39.3,65.5,Azure,South America
41309,827,2025-01-09,3329.98,Success,33.3,39.959999999999994,66.6,Azure,South America
41310,827,2025-01-10,2164.4,Success,21.64,25.968,43.29,Azure,South America
41311,827,2025-01-11,4791.92,Success,47.92,57.504,95.84,Azure,South America
41312,827,2025-01-12,2019.99,Success,20.2,24.24,40.4,Azure,South America
41313,827,2025-01-13,3668.82,Success,36.69,44.028,73.38,Azure,South America
41314,827,2025-01-14,2996.25,Success,29.96,35.952,59.93,Azure,South America
41315,827,2025-01-15,3291.1,Success,32.91,39.492,65.82,Azure,South America
41316,827,2025-01-16,4629.14,Success,46.29,55.547999999999995,92.58,Azure,South America
41317,827,2025-01-17,4508.69,Failed,45.09,0.0,90.17,Azure,South America
41318,827,2025-01-18,2209.36,Success,22.09,26.508,44.19,Azure,South America
41319,827,2025-01-19,2756.26,Success,27.56,33.071999999999996,55.13,Azure,South America
41320,827,2025-01-20,3947.48,Success,39.47,47.364,78.95,Azure,South America
41321,827,2025-01-21,3849.0,Success,38.49,46.188,76.98,Azure,South America
41322,827,2025-01-22,3661.57,Success,36.62,43.943999999999996,73.23,Azure,South America
41323,827,2025-01-23,1878.25,Failed,18.78,0.0,37.56,Azure,South America
41324,827,2025-01-24,3622.66,Success,36.23,43.47599999999999,72.45,Azure,South America
41325,827,2025-01-25,4587.15,Success,45.87,55.044,91.74,Azure,South America
41326,827,2025-01-26,3131.48,Failed,31.31,0.0,62.63,Azure,South America
41327,827,2025-01-27,2365.32,Success,23.65,28.38,47.31,Azure,South America
41328,827,2025-01-28,2766.9,Success,27.67,33.204,55.34,Azure,South America
41329,827,2025-01-29,4759.1,Success,47.59,57.108000000000004,95.18,Azure,South America
41330,827,2025-01-30,3962.65,Success,39.63,47.556000000000004,79.25,Azure,South America
41331,827,2025-01-31,3801.32,Success,38.01,45.611999999999995,76.03,Azure,South America
41332,827,2025-02-01,2018.1,Success,20.18,24.215999999999998,40.36,Azure,South America
41333,827,2025-02-02,2669.37,Success,26.69,32.028,53.39,Azure,South America
41334,827,2025-02-03,3765.04,Success,37.65,45.18,75.3,Azure,South America
41335,827,2025-02-04,4958.88,Failed,49.59,0.0,99.18,Azure,South America
41336,827,2025-02-05,2293.04,Success,22.93,27.516,45.86,Azure,South America
41337,827,2025-02-06,3923.1,Success,39.23,47.07599999999999,78.46,Azure,South America
41338,827,2025-02-07,2186.52,Success,21.87,26.244,43.73,Azure,South America
41339,827,2025-02-08,2918.36,Success,29.18,35.016,58.37,Azure,South America
41340,827,2025-02-09,3259.06,Success,32.59,39.108000000000004,65.18,Azure,South America
41341,827,2025-02-10,1839.34,Failed,18.39,0.0,36.79,Azure,South America
41342,827,2025-02-11,3115.11,Success,31.15,37.379999999999995,62.3,Azure,South America
41343,827,2025-02-12,1905.56,Success,19.06,22.871999999999996,38.11,Azure,South America
41344,827,2025-02-13,4326.72,Success,43.27,51.924,86.53,Azure,South America
41345,827,2025-02-14,2798.2,Success,27.98,33.576,55.96,Azure,South America
41346,827,2025-02-15,2242.64,Success,22.43,26.916,44.85,Azure,South America
41347,827,2025-02-16,3729.22,Success,37.29,44.748,74.58,Azure,South America
41348,827,2025-02-17,3589.39,Success,35.89,43.068,71.79,Azure,South America
41349,827,2025-02-18,2664.93,Success,26.65,31.979999999999997,53.3,Azure,South America
41350,827,2025-02-19,4920.31,Success,49.2,59.04,98.41,Azure,South America
41351,828,2025-01-01,201.37,Success,2.01,2.4119999999999995,4.03,Google Cloud,Asia Pacific
41352,828,2025-01-02,281.31,Success,2.81,3.372,5.63,Google Cloud,Asia Pacific
41353,828,2025-01-03,251.7,Success,2.52,3.024,5.03,Google Cloud,Asia Pacific
41354,828,2025-01-04,156.25,Success,1.56,1.8719999999999999,3.12,Google Cloud,Asia Pacific
41355,828,2025-01-05,192.03,Success,1.92,2.304,3.84,Google Cloud,Asia Pacific
41356,828,2025-01-06,203.83,Failed,2.04,0.0,4.08,Google Cloud,Asia Pacific
41357,828,2025-01-07,175.64,Success,1.76,2.112,3.51,Google Cloud,Asia Pacific
41358,828,2025-01-08,214.33,Success,2.14,2.568,4.29,Google Cloud,Asia Pacific
41359,828,2025-01-09,201.73,Success,2.02,2.424,4.03,Google Cloud,Asia Pacific
41360,828,2025-01-10,184.53,Success,1.85,2.22,3.69,Google Cloud,Asia Pacific
41361,828,2025-01-11,108.87,Success,1.09,1.308,2.18,Google Cloud,Asia Pacific
41362,828,2025-01-12,250.53,Success,2.51,3.0119999999999996,5.01,Google Cloud,Asia Pacific
41363,828,2025-01-13,201.68,Success,2.02,2.424,4.03,Google Cloud,Asia Pacific
41364,828,2025-01-14,232.75,Success,2.33,2.796,4.66,Google Cloud,Asia Pacific
41365,828,2025-01-15,225.97,Success,2.26,2.7119999999999997,4.52,Google Cloud,Asia Pacific
41366,828,2025-01-16,180.13,Success,1.8,2.16,3.6,Google Cloud,Asia Pacific
41367,828,2025-01-17,131.32,Success,1.31,1.572,2.63,Google Cloud,Asia Pacific
41368,828,2025-01-18,206.97,Success,2.07,2.4839999999999995,4.14,Google Cloud,Asia Pacific
41369,828,2025-01-19,80.35,Success,0.8,0.96,1.61,Google Cloud,Asia Pacific
41370,828,2025-01-20,195.1,Success,1.95,2.34,3.9,Google Cloud,Asia Pacific
41371,828,2025-01-21,225.2,Success,2.25,2.6999999999999997,4.5,Google Cloud,Asia Pacific
41372,828,2025-01-22,242.18,Success,2.42,2.904,4.84,Google Cloud,Asia Pacific
41373,828,2025-01-23,124.8,Success,1.25,1.5,2.5,Google Cloud,Asia Pacific
41374,828,2025-01-24,104.83,Success,1.05,1.26,2.1,Google Cloud,Asia Pacific
41375,828,2025-01-25,128.06,Success,1.28,1.536,2.56,Google Cloud,Asia Pacific
41376,828,2025-01-26,191.49,Success,1.91,2.292,3.83,Google Cloud,Asia Pacific
41377,828,2025-01-27,79.68,Success,0.8,0.96,1.59,Google Cloud,Asia Pacific
41378,828,2025-01-28,89.72,Success,0.9,1.08,1.79,Google Cloud,Asia Pacific
41379,828,2025-01-29,67.81,Failed,0.68,0.0,1.36,Google Cloud,Asia Pacific
41380,828,2025-01-30,113.11,Success,1.13,1.3559999999999999,2.26,Google Cloud,Asia Pacific
41381,828,2025-01-31,230.55,Success,2.31,2.772,4.61,Google Cloud,Asia Pacific
41382,828,2025-02-01,294.7,Success,2.95,3.54,5.89,Google Cloud,Asia Pacific
41383,828,2025-02-02,58.29,Success,0.58,0.696,1.17,Google Cloud,Asia Pacific
41384,828,2025-02-03,150.34,Success,1.5,1.7999999999999998,3.01,Google Cloud,Asia Pacific
41385,828,2025-02-04,260.66,Success,2.61,3.1319999999999997,5.21,Google Cloud,Asia Pacific
41386,828,2025-02-05,86.76,Success,0.87,1.044,1.74,Google Cloud,Asia Pacific
41387,828,2025-02-06,277.44,Success,2.77,3.324,5.55,Google Cloud,Asia Pacific
41388,828,2025-02-07,187.56,Success,1.88,2.256,3.75,Google Cloud,Asia Pacific
41389,828,2025-02-08,288.02,Success,2.88,3.456,5.76,Google Cloud,Asia Pacific
41390,828,2025-02-09,173.66,Success,1.74,2.088,3.47,Google Cloud,Asia Pacific
41391,828,2025-02-10,58.25,Success,0.58,0.696,1.17,Google Cloud,Asia Pacific
41392,828,2025-02-11,55.65,Success,0.56,0.672,1.11,Google Cloud,Asia Pacific
41393,828,2025-02-12,244.5,Success,2.44,2.928,4.89,Google Cloud,Asia Pacific
41394,828,2025-02-13,89.72,Success,0.9,1.08,1.79,Google Cloud,Asia Pacific
41395,828,2025-02-14,217.43,Success,2.17,2.6039999999999996,4.35,Google Cloud,Asia Pacific
41396,828,2025-02-15,171.22,Success,1.71,2.052,3.42,Google Cloud,Asia Pacific
41397,828,2025-02-16,222.68,Success,2.23,2.6759999999999997,4.45,Google Cloud,Asia Pacific
41398,828,2025-02-17,297.95,Success,2.98,3.576,5.96,Google Cloud,Asia Pacific
41399,828,2025-02-18,247.57,Success,2.48,2.976,4.95,Google Cloud,Asia Pacific
41400,828,2025-02-19,100.26,Success,1.0,1.2,2.01,Google Cloud,Asia Pacific
41401,829,2025-01-01,6760.41,Success,67.6,81.11999999999999,135.21,AWS,South America
41402,829,2025-01-02,8233.18,Success,82.33,98.79599999999999,164.66,AWS,South America
41403,829,2025-01-03,7662.52,Success,76.63,91.95599999999999,153.25,AWS,South America
41404,829,2025-01-04,10694.54,Success,106.95,128.34,213.89,AWS,South America
41405,829,2025-01-05,10700.6,Success,107.01,128.412,214.01,AWS,South America
41406,829,2025-01-06,5349.94,Failed,53.5,0.0,107.0,AWS,South America
41407,829,2025-01-07,8169.44,Success,81.69,98.02799999999999,163.39,AWS,South America
41408,829,2025-01-08,11752.11,Success,117.52,141.024,235.04,AWS,South America
41409,829,2025-01-09,11170.68,Success,111.71,134.052,223.41,AWS,South America
41410,829,2025-01-10,8992.37,Failed,89.92,0.0,179.85,AWS,South America
41411,829,2025-01-11,9253.62,Success,92.54,111.048,185.07,AWS,South America
41412,829,2025-01-12,7243.3,Success,72.43,86.91600000000001,144.87,AWS,South America
41413,829,2025-01-13,9669.71,Success,96.7,116.03999999999999,193.39,AWS,South America
41414,829,2025-01-14,5003.24,Success,50.03,60.036,100.06,AWS,South America
41415,829,2025-01-15,5197.11,Success,51.97,62.364,103.94,AWS,South America
41416,829,2025-01-16,9927.95,Success,99.28,119.136,198.56,AWS,South America
41417,829,2025-01-17,7475.45,Success,74.75,89.7,149.51,AWS,South America
41418,829,2025-01-18,10718.94,Success,107.19,128.628,214.38,AWS,South America
41419,829,2025-01-19,11371.09,Success,113.71,136.452,227.42,AWS,South America
41420,829,2025-01-20,9350.21,Success,93.5,112.2,187.0,AWS,South America
41421,829,2025-01-21,6980.62,Success,69.81,83.772,139.61,AWS,South America
41422,829,2025-01-22,8413.66,Success,84.14,100.968,168.27,AWS,South America
41423,829,2025-01-23,10785.95,Success,107.86,129.432,215.72,AWS,South America
41424,829,2025-01-24,11763.95,Failed,117.64,0.0,235.28,AWS,South America
41425,829,2025-01-25,6963.43,Success,69.63,83.556,139.27,AWS,South America
41426,829,2025-01-26,10633.22,Success,106.33,127.59599999999999,212.66,AWS,South America
41427,829,2025-01-27,5717.82,Failed,57.18,0.0,114.36,AWS,South America
41428,829,2025-01-28,10084.73,Success,100.85,121.01999999999998,201.69,AWS,South America
41429,829,2025-01-29,6903.62,Success,69.04,82.848,138.07,AWS,South America
41430,829,2025-01-30,9985.0,Success,99.85,119.82,199.7,AWS,South America
41431,829,2025-01-31,5437.81,Success,54.38,65.256,108.76,AWS,South America
41432,829,2025-02-01,5349.1,Success,53.49,64.188,106.98,AWS,South America
41433,829,2025-02-02,6070.58,Success,60.71,72.852,121.41,AWS,South America
41434,829,2025-02-03,6060.82,Failed,60.61,0.0,121.22,AWS,South America
41435,829,2025-02-04,5368.54,Success,53.69,64.428,107.37,AWS,South America
41436,829,2025-02-05,6004.76,Success,60.05,72.05999999999999,120.1,AWS,South America
41437,829,2025-02-06,7223.97,Success,72.24,86.68799999999999,144.48,AWS,South America
41438,829,2025-02-07,10299.44,Success,102.99,123.588,205.99,AWS,South America
41439,829,2025-02-08,6474.26,Success,64.74,77.68799999999999,129.49,AWS,South America
41440,829,2025-02-09,5198.66,Success,51.99,62.388,103.97,AWS,South America
41441,829,2025-02-10,6255.36,Success,62.55,75.05999999999999,125.11,AWS,South America
41442,829,2025-02-11,9817.79,Success,98.18,117.816,196.36,AWS,South America
41443,829,2025-02-12,5313.34,Success,53.13,63.756,106.27,AWS,South America
41444,829,2025-02-13,10481.33,Success,104.81,125.77199999999999,209.63,AWS,South America
41445,829,2025-02-14,5655.67,Success,56.56,67.872,113.11,AWS,South America
41446,829,2025-02-15,8088.44,Success,80.88,97.056,161.77,AWS,South America
41447,829,2025-02-16,11320.14,Success,113.2,135.84,226.4,AWS,South America
41448,829,2025-02-17,10802.78,Success,108.03,129.636,216.06,AWS,South America
41449,829,2025-02-18,8120.37,Success,81.2,97.44,162.41,AWS,South America
41450,829,2025-02-19,9318.3,Success,93.18,111.816,186.37,AWS,South America
41451,830,2025-01-01,5383.7,Success,53.84,64.608,107.67,Azure,South America
41452,830,2025-01-02,7432.05,Success,74.32,89.18399999999998,148.64,Azure,South America
41453,830,2025-01-03,7591.01,Success,75.91,91.092,151.82,Azure,South America
41454,830,2025-01-04,5885.84,Failed,58.86,0.0,117.72,Azure,South America
41455,830,2025-01-05,8371.09,Failed,83.71,0.0,167.42,Azure,South America
41456,830,2025-01-06,6314.52,Failed,63.15,0.0,126.29,Azure,South America
41457,830,2025-01-07,9326.23,Success,93.26,111.912,186.52,Azure,South America
41458,830,2025-01-08,6767.18,Success,67.67,81.204,135.34,Azure,South America
41459,830,2025-01-09,11721.21,Success,117.21,140.652,234.42,Azure,South America
41460,830,2025-01-10,8461.75,Success,84.62,101.544,169.24,Azure,South America
41461,830,2025-01-11,8360.62,Success,83.61,100.332,167.21,Azure,South America
41462,830,2025-01-12,10389.92,Success,103.9,124.68,207.8,Azure,South America
41463,830,2025-01-13,7193.16,Success,71.93,86.316,143.86,Azure,South America
41464,830,2025-01-14,11497.84,Success,114.98,137.976,229.96,Azure,South America
41465,830,2025-01-15,6982.39,Success,69.82,83.78399999999999,139.65,Azure,South America
41466,830,2025-01-16,5954.82,Success,59.55,71.46,119.1,Azure,South America
41467,830,2025-01-17,7675.23,Success,76.75,92.1,153.5,Azure,South America
41468,830,2025-01-18,6369.06,Success,63.69,76.428,127.38,Azure,South America
41469,830,2025-01-19,10763.4,Success,107.63,129.15599999999998,215.27,Azure,South America
41470,830,2025-01-20,6719.42,Success,67.19,80.628,134.39,Azure,South America
41471,830,2025-01-21,11291.31,Success,112.91,135.492,225.83,Azure,South America
41472,830,2025-01-22,9441.84,Success,94.42,113.304,188.84,Azure,South America
41473,830,2025-01-23,8808.26,Success,88.08,105.696,176.17,Azure,South America
41474,830,2025-01-24,7152.77,Success,71.53,85.836,143.06,Azure,South America
41475,830,2025-01-25,10112.11,Success,101.12,121.344,202.24,Azure,South America
41476,830,2025-01-26,7900.65,Success,79.01,94.812,158.01,Azure,South America
41477,830,2025-01-27,5463.47,Failed,54.63,0.0,109.27,Azure,South America
41478,830,2025-01-28,11432.41,Success,114.32,137.184,228.65,Azure,South America
41479,830,2025-01-29,6450.24,Success,64.5,77.39999999999999,129.0,Azure,South America
41480,830,2025-01-30,7036.69,Success,70.37,84.444,140.73,Azure,South America
41481,830,2025-01-31,6398.81,Success,63.99,76.788,127.98,Azure,South America
41482,830,2025-02-01,5371.47,Success,53.71,64.452,107.43,Azure,South America
41483,830,2025-02-02,5965.14,Success,59.65,71.58,119.3,Azure,South America
41484,830,2025-02-03,5624.37,Failed,56.24,0.0,112.49,Azure,South America
41485,830,2025-02-04,5288.0,Success,52.88,63.456,105.76,Azure,South America
41486,830,2025-02-05,7955.67,Failed,79.56,0.0,159.11,Azure,South America
41487,830,2025-02-06,5343.25,Success,53.43,64.116,106.87,Azure,South America
41488,830,2025-02-07,9632.78,Success,96.33,115.59599999999999,192.66,Azure,South America
41489,830,2025-02-08,10529.07,Success,105.29,126.348,210.58,Azure,South America
41490,830,2025-02-09,9630.37,Success,96.3,115.55999999999999,192.61,Azure,South America
41491,830,2025-02-10,10175.31,Success,101.75,122.1,203.51,Azure,South America
41492,830,2025-02-11,10631.81,Success,106.32,127.58399999999999,212.64,Azure,South America
41493,830,2025-02-12,5287.14,Success,52.87,63.443999999999996,105.74,Azure,South America
41494,830,2025-02-13,7562.98,Success,75.63,90.75599999999999,151.26,Azure,South America
41495,830,2025-02-14,10209.9,Success,102.1,122.51999999999998,204.2,Azure,South America
41496,830,2025-02-15,6701.6,Success,67.02,80.42399999999999,134.03,Azure,South America
41497,830,2025-02-16,11967.5,Success,119.67,143.60399999999998,239.35,Azure,South America
41498,830,2025-02-17,11490.84,Success,114.91,137.892,229.82,Azure,South America
41499,830,2025-02-18,5831.31,Success,58.31,69.972,116.63,Azure,South America
41500,830,2025-02-19,8397.27,Success,83.97,100.764,167.95,Azure,South America
41501,831,2025-01-01,880.84,Success,8.81,10.572000000000001,17.62,AWS,North America
41502,831,2025-01-02,1360.93,Success,13.61,16.331999999999997,27.22,AWS,North America
41503,831,2025-01-03,1476.94,Success,14.77,17.724,29.54,AWS,North America
41504,831,2025-01-04,544.67,Success,5.45,6.54,10.89,AWS,North America
41505,831,2025-01-05,1161.95,Success,11.62,13.943999999999999,23.24,AWS,North America
41506,831,2025-01-06,1081.69,Success,10.82,12.984,21.63,AWS,North America
41507,831,2025-01-07,1422.35,Success,14.22,17.064,28.45,AWS,North America
41508,831,2025-01-08,1150.41,Success,11.5,13.799999999999999,23.01,AWS,North America
41509,831,2025-01-09,350.97,Success,3.51,4.212,7.02,AWS,North America
41510,831,2025-01-10,1209.73,Success,12.1,14.52,24.19,AWS,North America
